제품유형,화면,질문,답,다음화면,비고,컨트롤,값
고체물체,q016_nearfieldsource,"1차 배출 발생원이 작업자의 호흡 영역(즉, 작업자 머리로부터 모든 방향으로 1미터 이내의 공기 체적) 안에 있습니까?",예,q017_055_103_activityclass,,ctl00$cphMain$NFPES,rbYes
고체물체,q017_055_103_activityclass,활동 등급 선택,고체 물체의 파쇄 및 마모,q018_056_104_fracturingabrasionsolids,,ctl00$cphMain$ActivityClass,rbSolidObjectsFracturingAbrasion
고체물체,q017_055_103_activityclass,활동 등급 선택,고체 물체의 파쇄 및 마모,q018_056_104_fracturingabrasionsolids,,ctl00$cphMain$ActivityClass,rbSolidObjectsFracturingAbrasion
고체물체,q017_055_103_activityclass,활동 등급 선택,연마재 분사,q019_057_105_abrasiveblasting,,ctl00$cphMain$ActivityClass,rbSolidObjectsAbrasiveBlasting
고체물체,q017_055_103_activityclass,활동 등급 선택,연마재 분사,q019_057_105_abrasiveblasting,,ctl00$cphMain$ActivityClass,rbSolidObjectsAbrasiveBlasting
고체물체,q018_056_104_fracturingabrasionsolids,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,극소량의 분진이 발생하는 목재의 수동 취급,q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,,ctl00$cphMain$Wooden,rbWoodManualHandlingVeryLimited
고체물체,q018_056_104_fracturingabrasionsolids,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,극소량의 분진이 발생하는 목재의 수동 취급,,가지치기(형제 선택지와 같은 곳),ctl00$cphMain$Wooden,rbWoodManualHandlingVeryLimited
고체물체,q018_056_104_fracturingabrasionsolids,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,다량의 분진이 발생하는 목재의 기계적 샌딩,q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,,ctl00$cphMain$Wooden,rbWoodMechanicalSanding
고체물체,q018_056_104_fracturingabrasionsolids,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,다량의 분진이 발생하는 목재의 기계적 샌딩,q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,,ctl00$cphMain$Wooden,rbWoodMechanicalSanding
고체물체,q018_056_104_fracturingabrasionsolids,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,다량의 분진이 발생하는 목재의 기계적 취급 (예: 가공물의 빠른 이동 속도 또는 회전 절단 날),q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,,ctl00$cphMain$Wooden,rbWoodMechanicalHandlingLarge
고체물체,q018_056_104_fracturingabrasionsolids,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,다량의 분진이 발생하는 목재의 기계적 취급 (예: 가공물의 빠른 이동 속도 또는 회전 절단 날),q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,,ctl00$cphMain$Wooden,rbWoodMechanicalHandlingLarge
고체물체,q018_056_104_fracturingabrasionsolids,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,소량의 분진이 발생하는 목재의 기계적 취급,q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,,ctl00$cphMain$Wooden,rbWoodMechanicalHandlingLimited
고체물체,q018_056_104_fracturingabrasionsolids,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,소량의 분진이 발생하는 목재의 기계적 취급,q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,,ctl00$cphMain$Wooden,rbWoodMechanicalHandlingLimited
고체물체,q018_056_104_fracturingabrasionsolids,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,소량의 분진이 발생하는 목재의 수동 취급,q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,,ctl00$cphMain$Wooden,rbWoodManualHandlingLimited
고체물체,q018_056_104_fracturingabrasionsolids,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,소량의 분진이 발생하는 목재의 수동 취급,,가지치기(형제 선택지와 같은 곳),ctl00$cphMain$Wooden,rbWoodManualHandlingLimited
고체물체,q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,공정의 밀폐 수준은 어떻습니까?,개방 공정,q042_080_130_primarylocalizedcontrols,,ctl00$cphMain$Containment,rbOpenProcess
고체물체,q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,공정의 밀폐 수준은 어떻습니까?,개방 공정,q042_080_130_primarylocalizedcontrols,,ctl00$cphMain$Containment,rbOpenProcess
고체물체,q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,공정의 밀폐 수준은 어떻습니까?,제품과 주변 공기의 접촉을 줄이는 취급,q042_080_130_primarylocalizedcontrols,,ctl00$cphMain$Containment,rbReducedContact
고체물체,q018_6_056_6_104_6_fracturingabrasionsolidscontainmentlevel,공정의 밀폐 수준은 어떻습니까?,제품과 주변 공기의 접촉을 줄이는 취급,q042_080_130_primarylocalizedcontrols,,ctl00$cphMain$Containment,rbReducedContact
고체물체,q019_057_105_abrasiveblasting,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,대형 표면의 연마 블라스팅,q019_3_057_3_105_3_abrasiveblastingtechnique,,ctl00$cphMain$AB,rbLargeSurfaces
고체물체,q019_057_105_abrasiveblasting,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,대형 표면의 연마 블라스팅,q019_3_057_3_105_3_abrasiveblastingtechnique,,ctl00$cphMain$AB,rbLargeSurfaces
고체물체,q019_057_105_abrasiveblasting,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,마이크로 연마 블라스팅,q019_3_057_3_105_3_abrasiveblastingtechnique,,ctl00$cphMain$AB,rbMicro
고체물체,q019_057_105_abrasiveblasting,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,마이크로 연마 블라스팅,,가지치기(형제 선택지와 같은 곳),ctl00$cphMain$AB,rbMicro
고체물체,q019_057_105_abrasiveblasting,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,소형 부품의 연마 블라스팅,q019_3_057_3_105_3_abrasiveblastingtechnique,,ctl00$cphMain$AB,rbSmallParts
고체물체,q019_057_105_abrasiveblasting,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,소형 부품의 연마 블라스팅,q019_3_057_3_105_3_abrasiveblastingtechnique,,ctl00$cphMain$AB,rbSmallParts
고체물체,q019_057_105_abrasiveblasting,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,초대형 표면의 연마 블라스팅,q019_3_057_3_105_3_abrasiveblastingtechnique,,ctl00$cphMain$AB,rbVeryLargeSurfaces
고체물체,q019_057_105_abrasiveblasting,아래 상황 중 귀하의 활동을 가장 잘 나타내는 것은 무엇입니까?,초대형 표면의 연마 블라스팅,q019_3_057_3_105_3_abrasiveblastingtechnique,,ctl00$cphMain$AB,rbVeryLargeSurfaces
고체물체,q019_3_057_3_105_3_abrasiveblastingtechnique,연마 블라스팅 기법의 종류는 무엇입니까?,건식 연마 블라스팅,q019_5_057_5_105_5_abrasiveblastingdirection,,ctl00$cphMain$ABT,rbDry
고체물체,q019_3_057_3_105_3_abrasiveblastingtechnique,연마 블라스팅 기법의 종류는 무엇입니까?,건식 연마 블라스팅,q019_5_057_5_105_5_abrasiveblastingdirection,,ctl00$cphMain$ABT,rbDry
고체물체,q019_3_057_3_105_3_abrasiveblastingtechnique,연마 블라스팅 기법의 종류는 무엇입니까?,습식 연마 블라스팅,q019_5_057_5_105_5_abrasiveblastingdirection,,ctl00$cphMain$ABT,rbWet
고체물체,q019_3_057_3_105_3_abrasiveblastingtechnique,연마 블라스팅 기법의 종류는 무엇입니까?,습식 연마 블라스팅,q019_5_057_5_105_5_abrasiveblastingdirection,,ctl00$cphMain$ABT,rbWet
고체물체,q019_5_057_5_105_5_abrasiveblastingdirection,연마 블라스팅의 방향은 어떻습니까?,모든 방향(상향 포함)으로의 연마 블라스팅,q042_080_130_primarylocalizedcontrols,,ctl00$cphMain$ABD,rbAnyDirection
고체물체,q019_5_057_5_105_5_abrasiveblastingdirection,연마 블라스팅의 방향은 어떻습니까?,모든 방향(상향 포함)으로의 연마 블라스팅,q042_080_130_primarylocalizedcontrols,,ctl00$cphMain$ABD,rbAnyDirection
고체물체,q019_5_057_5_105_5_abrasiveblastingdirection,연마 블라스팅의 방향은 어떻습니까?,수평 또는 하향 블라스팅만,q042_080_130_primarylocalizedcontrols,,ctl00$cphMain$ABD,rbHorizontalDownward
고체물체,q019_5_057_5_105_5_abrasiveblastingdirection,연마 블라스팅의 방향은 어떻습니까?,수평 또는 하향 블라스팅만,q042_080_130_primarylocalizedcontrols,,ctl00$cphMain$ABD,rbHorizontalDownward
고체물체,q019_5_057_5_105_5_abrasiveblastingdirection,연마 블라스팅의 방향은 어떻습니까?,하향 블라스팅만,q042_080_130_primarylocalizedcontrols,,ctl00$cphMain$ABD,rbDownwardOnly
고체물체,q019_5_057_5_105_5_abrasiveblastingdirection,연마 블라스팅의 방향은 어떻습니까?,하향 블라스팅만,q042_080_130_primarylocalizedcontrols,,ctl00$cphMain$ABD,rbDownwardOnly
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,국소 제어 없음,q045_081_surfacecontamination,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbNoLocalizedControls
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,국소 제어 없음,q043_131_segregation,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbNoLocalizedControls
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,국소배기장치(LEV),,막힘(검증오류),ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbLEV
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,국소배기장치(LEV),,막힘(검증오류),ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbLEV
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,글로브 박스 및 글로브 백,,막힘(검증오류),ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbGlove
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,글로브 박스 및 글로브 백,,막힘(검증오류),ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbGlove
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,밀폐 — 배기 없음,q042_5_080_5_130_5_secondarylocalizedcontrols,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbContainment
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,밀폐 — 배기 없음,q042_5_080_5_130_5_secondarylocalizedcontrols,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbContainment
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,억제 기법,q042_5_080_5_130_5_secondarylocalizedcontrols,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbSuppression
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,억제 기법,q042_5_080_5_130_5_secondarylocalizedcontrols,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbSuppression
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,증기 회수 시스템,q042_5_080_5_130_5_secondarylocalizedcontrols,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbVapourRecoverySystem
고체물체,q042_080_130_primarylocalizedcontrols,일반 제어수단,증기 회수 시스템,q042_5_080_5_130_5_secondarylocalizedcontrols,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbVapourRecoverySystem
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,2차 국소 제어 없음,q045_081_surfacecontamination,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbNoLocalizedControls
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,2차 국소 제어 없음,q043_131_segregation,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbNoLocalizedControls
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,국소배기장치(LEV),,막힘(검증오류),ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbLEV
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,국소배기장치(LEV),,가지치기(형제 선택지와 같은 곳),ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbLEV
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,글로브 박스 및 글로브 백,,막힘(검증오류),ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbGlove
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,글로브 박스 및 글로브 백,,가지치기(형제 선택지와 같은 곳),ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbGlove
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,밀폐 — 배기 없음,q045_081_surfacecontamination,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbContainment
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,밀폐 — 배기 없음,q043_131_segregation,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbContainment
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,억제 기법,q045_081_surfacecontamination,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbSuppression
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,억제 기법,q043_131_segregation,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbSuppression
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,증기 회수 시스템,q045_081_surfacecontamination,,ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbVapourRecoverySystem
고체물체,q042_5_080_5_130_5_secondarylocalizedcontrols,일반 제어수단,증기 회수 시스템,,가지치기(형제 선택지와 같은 곳),ctl00$cphMain$ctrlLocalizedControls$ControlMeasures,rbVapourRecoverySystem
고체물체,q043_131_segregation,격리(발생원) 선택,(미수집) rbCompleteNoVentilation,q044_personalenclosure,,ctl00$cphMain$Segregation,rbCompleteNoVentilation
고체물체,q043_131_segregation,격리(발생원) 선택,(미수집) rbCompleteVentilation,,가지치기(형제 선택지와 같은 곳),ctl00$cphMain$Segregation,rbCompleteVentilation
고체물체,q043_131_segregation,격리(발생원) 선택,(미수집) rbNoSegregation,,가지치기(형제 선택지와 같은 곳),ctl00$cphMain$Segregation,rbNoSegregation
고체물체,q043_131_segregation,격리(발생원) 선택,(미수집) rbPartialNoVentilation,q044_personalenclosure,,ctl00$cphMain$Segregation,rbPartialNoVentilation
고체물체,q043_131_segregation,격리(발생원) 선택,(미수집) rbPartialVentilation,q044_personalenclosure,,ctl00$cphMain$Segregation,rbPartialVentilation
고체물체,q044_personalenclosure,Select 격리(작업자),(미수집) rbCompleteNoVentilation,q045_081_surfacecontamination,,ctl00$cphMain$PersonalEnclosure,rbCompleteNoVentilation
고체물체,q044_personalenclosure,Select 격리(작업자),(미수집) rbCompleteVentilation,,가지치기(형제 선택지와 같은 곳),ctl00$cphMain$PersonalEnclosure,rbCompleteVentilation
고체물체,q044_personalenclosure,Select 격리(작업자),(미수집) rbNoPersonalEnclosure,,가지치기(형제 선택지와 같은 곳),ctl00$cphMain$PersonalEnclosure,rbNoPersonalEnclosure
고체물체,q044_personalenclosure,Select 격리(작업자),(미수집) rbPartialNoVentilation,q045_081_surfacecontamination,,ctl00$cphMain$PersonalEnclosure,rbPartialNoVentilation
고체물체,q044_personalenclosure,Select 격리(작업자),(미수집) rbPartialVentilation,q045_081_surfacecontamination,,ctl00$cphMain$PersonalEnclosure,rbPartialVentilation
고체물체,q045_081_surfacecontamination,"공정이 완전히 밀폐되어 있고, 그 밀폐의 건전성을 정기적으로 점검합니까?",아니오,q084_dispersion,,ctl00$cphMain$Enclosed,rbEnclosedNo
고체물체,q045_081_surfacecontamination,"공정이 완전히 밀폐되어 있고, 그 밀폐의 건전성을 정기적으로 점검합니까?",아니오,q048_dispersion,,ctl00$cphMain$Enclosed,rbEnclosedNo
고체물체,q045_081_surfacecontamination,"공정이 완전히 밀폐되어 있고, 그 밀폐의 건전성을 정기적으로 점검합니까?",예,q084_dispersion,,ctl00$cphMain$Enclosed,rbEnclosedYes
고체물체,q045_081_surfacecontamination,"공정이 완전히 밀폐되어 있고, 그 밀폐의 건전성을 정기적으로 점검합니까?",예,q048_dispersion,,ctl00$cphMain$Enclosed,rbEnclosedYes
고체물체,q048_dispersion,작업을 실내 또는 실외에서 수행합니까?,(미수집) rbIndoors,,막힘(검증오류),ctl00$cphMain$ctrlDispersion$Site,rbIndoors
고체물체,q048_dispersion,작업을 실내 또는 실외에서 수행합니까?,(미수집) rbOutdoors,,막힘(검증오류),ctl00$cphMain$ctrlDispersion$Site,rbOutdoors
고체물체,q084_dispersion,"작업은 실내, 실외, 분무실, 또는 하향 층류 부스 중 어디에서 수행됩니까?",스프레이 룸,q089_0_secondaryfarfieldsources,,ctl00$cphMain$ctrlDispersion$Site,rbSprayRoom
고체물체,q084_dispersion,"작업은 실내, 실외, 분무실, 또는 하향 층류 부스 중 어디에서 수행됩니까?",실내,q089_0_secondaryfarfieldsources,,ctl00$cphMain$ctrlDispersion$Site,rbIndoors
고체물체,q084_dispersion,"작업은 실내, 실외, 분무실, 또는 하향 층류 부스 중 어디에서 수행됩니까?",실외,q089_0_secondaryfarfieldsources,,ctl00$cphMain$ctrlDispersion$Site,rbOutdoors
